cod_anuncio;prioridade;cep_2dig;Estado;Cidade
84443;3;42;BA;Lauro de Freitas
84262;1;15;SP;Oli­mpia
84269;3;18;SP;Boituva
84280;3;35;MG;Governador Valadares
84295;3;35;MG;Governador Valadares
84318;3;36;MG;Carandai­
84319;3;51;PE;Recife
84321;3;24;RJ;Itaborai­
84325;3;89;SC;São Miguel do Oeste
84338;1;68;PA;Castanhal
84352;3;18;SP;Sorocaba
84372;3;6;SP;Barueri
84384;3;40;BA;Salvador
84409;1;50;PE;Recife
84429;3;8;SP;Mogi das Cruzes
84463;3;11;SP;Registro
84465;3;12;SP;São Jose dos Campos
84470;3;7;SP;Guarulhos
84478;3;15;SP;São Jose do Rio Preto
84486;3;83;PR;Campo Largo
84488;3;83;PR;Campo Largo
84489;3;9;SP;Santo Andre
84495;3;9;SP;Santo Andre
84513;3;89;SC;Gaspar
84532;3;89;SC;Curitibanos
84517;3;12;SP;Taubate
84535;3;90;RS;Porto Alegre
84526;3;76;RO;Ji-Paraná
84527;1;15;SP;São Jose do Rio Preto
84530;3;3;SP;São Paulo
84534;3;18;SP;Botucatu
84540;3;4;SP;São Paulo
84555;3;21;RJ;Rio de Janeiro
84560;3;13;SP;São Carlos
84566;1;27;RJ;Barra Mansa
84568;3;89;SC;Blumenau
84574;3;88;SC;Florianopolis
84588;3;85;PR;Cafelândia
84591;3;85;PR;Cafelândia
84594;3;85;PR;Cafelândia
84572;3;96;RS;Camaquã
84597;3;85;PR;Cafelândia
84606;3;94;RS;Gravatai­
84614;1;22;RJ;Rio de Janeiro
84622;3;80;PR;Curitiba
84593;3;91;RS;Porto Alegre
84633;3;88;SC;Florianopolis
84642;3;30;MG;Belo Horizonte
84663;1;14;SP;Ribeirão Preto
84673;3;4;SP;São Paulo
84677;3;13;SP;Jundiai­
84607;3;21;RJ;Rio de Janeiro
84682;3;95;RS;Caxias do Sul
84706;2;3;SP;São Paulo
84709;3;37;MG;Itajubá
84740;3;91;RS;Porto Alegre
84635;2;7;SP;Guarulhos
84745;3;13;SP;Campinas
84746;3;11;SP;Santos
84756;1;75;GO;Anápolis
84757;3;54;PE;Jaboatão dos Guararapes
84763;3;65;MA;São Lui­s
84777;3;71;DF;Brasi­lia
84781;3;14;SP;Itápolis
84686;3;6;SP;Osasco
84691;3;81;PR;Curitiba
84789;3;13;SP;Jundiai­
84810;1;50;PE;Recife
84708;3;37;MG;Itajubá
84820;3;5;SP;São Paulo
84821;3;6;SP;Osasco
84721;1;50;PE;Recife
84726;3;24;RJ;Niteroi
84837;3;83;PR;São Jose dos Pinhais
84842;3;79;MS;Campo Grande
84845;1;50;PE;Recife
84850;3;20;RJ;Rio de Janeiro
84860;3;97;RS;Uruguaiana
84884;3;24;RJ;Niteroi
84886;3;12;SP;Bragança Paulista
84888;3;40;BA;Salvador
84905;3;26;RJ;Nova Iguaçu
84919;3;12;SP;São Jose dos Campos
84924;3;81;PR;Curitiba
84925;3;13;SP;Piracicaba
84930;3;13;SP;Jundiai­
84937;3;9;SP;Diadema
84940;3;13;SP;Jundiai­
84953;3;74;GO;Goiânia
84958;3;18;SP;Sorocaba
84961;3;3;SP;São Paulo
84791;3;9;SP;São Bernardo do Campo
84972;3;83;PR;São Jose dos Pinhais
84980;3;89;SC;Joinville
84988;3;6;SP;Barueri
84997;3;13;SP;Jundiai­
85003;3;22;RJ;Rio de Janeiro
85010;3;88;SC;Florianopolis
85012;3;17;SP;Mari­lia
85019;3;1;SP;São Paulo
85048;3;91;RS;Porto Alegre
85056;3;71;DF;Brasi­lia
85059;3;71;DF;Brasi­lia
84859;3;95;RS;Caxias do Sul
85063;3;96;RS;Santa Cruz do Sul
84871;3;45;BA;Jaguaquara
85064;3;96;RS;Camaquã
85066;3;12;SP;Guaratinguetá
85073;3;35;MG;Divinopolis
85087;3;3;SP;São Paulo
85118;3;5;SP;São Paulo
85119;3;60;CE;Fortaleza
85124;1;22;RJ;Rio de Janeiro
85125;1;50;PE;Recife
85129;3;87;PR;Maringá
85133;3;96;RS;Pelotas
85141;3;3;SP;São Paulo
85142;3;87;PR;Maringá
84926;3;89;SC;Blumenau
85146;3;88;SC;Itajai­
85153;3;5;SP;São Paulo
85167;3;91;RS;Porto Alegre
85176;3;27;RJ;Volta Redonda
84945;3;74;GO;Goiânia
84950;3;9;SP;Santo Andre
85178;1;80;PR;Curitiba
85192;3;27;RJ;Resende
85193;3;27;RJ;Resende
85206;3;88;SC;Lages
85214;3;97;RS;Santa Maria
84969;3;20;RJ;Rio de Janeiro
85218;3;29;ES;Serra
85229;3;13;SP;São Pedro
85241;3;51;PE;Recife
85252;3;88;SC;Florianopolis
85269;3;92;RS;Guai­ba
84991;1;13;SP;Sumare
84995;3;5;SP;São Paulo
85280;3;19;SP;Assis
85283;3;81;PR;Curitiba
85290;3;71;DF;Brasi­lia
85292;3;71;DF;Brasi­lia
85295;3;71;DF;Brasi­lia
161105;1;13;SP;Pauli­nia
161150;3;28;RJ;Nova Friburgo
161236;3;84;PR;Ponta Grossa
181490;1;13;SP;Valinhos
160851;1;88;SC;São Jose
160907;3;4;SP;São Paulo
160910;1;2;SP;São Paulo
160943;3;9;SP;Santo Andre
160955;2;4;SP;São Paulo
160978;3;36;MG;Juiz de Fora
160585;3;2;SP;São Paulo
85083;3;6;SP;Osasco
160590;3;94;RS;Viamão
160611;1;5;SP;São Paulo
160620;3;21;RJ;Rio de Janeiro
160661;3;85;PR;Dois Vizinhos
85109;3;89;SC;Xanxerê
85112;3;82;PR;Curitiba
160735;2;60;CE;Fortaleza
160746;3;88;SC;São Jose
160758;2;5;SP;São Paulo
160796;3;6;SP;Osasco
160798;3;81;PR;Curitiba
181276;1;39;MG;Montes Claros
85137;3;89;SC;Chapeco
181286;2;5;SP;São Paulo
181129;1;13;SP;Campinas
181132;1;4;SP;São Paulo
85151;3;78;MT;Sinop
181166;3;5;SP;São Paulo
160391;1;5;SP;São Paulo
85174;1;13;SP;Santa Bárbara D'Oeste
160435;3;88;SC;Tubarão
160437;3;32;MG;Contagem
160501;2;60;CE;Fortaleza
85187;3;88;SC;Içara
160545;3;90;RS;Porto Alegre
160546;3;90;RS;Porto Alegre
85196;3;27;RJ;Resende
160557;3;13;SP;Itapira
85208;3;79;MS;Campo Grande
160569;3;88;SC;Araranguá
190813;3;13;SP;Campinas
82255;3;28;RJ;Campos dos Goytacazes
82261;3;3;SP;São Paulo
82270;3;9;SP;São Bernardo do Campo
82271;3;78;MT;Rondonopolis
82279;3;80;PR;Curitiba
82311;3;2;SP;São Paulo
82313;3;14;SP;Franca
82319;1;8;SP;São Paulo
85260;3;38;MG;Uberaba
85268;1;25;RJ;Mage
82322;1;35;MG;Divinopolis
82331;3;49;SE;Aracaju
85281;1;87;PR;Maringá
82344;3;71;DF;Brasi­lia
82347;3;37;MG;Poços de Caldas
82370;3;3;SP;São Paulo
82388;3;90;RS;Porto Alegre
82395;3;32;MG;Betim
82400;3;13;SP;Limeira
85298;3;65;MA;São Lui­s
82406;1;24;RJ;Niteroi
85301;3;6;SP;Osasco
82410;3;74;GO;Goiânia
82428;3;95;RS;Caxias do Sul
82445;3;8;SP;São Paulo
82446;3;18;SP;Itapeva
82449;3;1;SP;São Paulo
82463;3;12;SP;Bragança Paulista
82464;1;3;SP;São Paulo
82469;3;19;SP;Presidente Prudente
82473;3;12;SP;Bragança Paulista
85337;3;80;PR;Curitiba
82475;3;89;SC;Xanxerê
85349;3;60;CE;Fortaleza
82481;3;21;RJ;Rio de Janeiro
85355;3;18;SP;Piedade
82496;3;13;SP;Piracicaba
85374;3;65;MA;São Lui­s
82498;3;8;SP;Suzano
82499;3;3;SP;São Paulo
82504;3;13;SP;Rio Claro
82516;1;3;SP;São Paulo
82521;3;89;SC;Jaraguá do Sul
82522;3;18;SP;Alumi­nio
82523;3;18;SP;Alumi­nio
82525;3;68;PA;Santarem
82540;3;18;SP;Alumi­nio
85406;3;45;BA;Jaguaquara
82545;3;6;SP;Osasco
85409;3;83;PR;São Jose dos Pinhais
82551;3;6;SP;Osasco
82554;3;6;SP;Osasco
85428;3;5;SP;São Paulo
82566;3;83;PR;São Jose dos Pinhais
82568;3;59;RN;Natal
85435;3;11;SP;Praia Grande
82571;3;83;PR;São Jose dos Pinhais
82576;3;35;MG;Sete Lagoas
82581;3;90;RS;Porto Alegre
85480;3;59;RN;Natal
82600;3;5;SP;São Paulo
85482;3;69;AC;Rio Branco
82602;3;8;SP;Biritiba-Mirim
82606;3;8;SP;Mogi das Cruzes
82610;3;8;SP;Suzano
82616;3;8;SP;Mogi das Cruzes
85515;3;11;SP;Praia Grande
82617;3;22;RJ;Rio de Janeiro
82624;1;6;SP;Cotia
82627;3;89;SC;Curitibanos
82650;3;89;SC;Joinville
82655;3;27;RJ;Volta Redonda
85536;1;8;SP;São Paulo
85537;3;89;SC;Blumenau
82657;3;97;RS;Uruguaiana
82670;3;60;CE;Fortaleza
82679;1;6;SP;Cotia
82683;1;6;SP;Cotia
82685;3;96;RS;Santa Cruz do Sul
82688;3;30;MG;Belo Horizonte
82697;1;13;SP;Campinas
82699;3;38;MG;Uberaba
82705;3;79;MS;Dourados
82706;3;19;SP;Assis
82707;3;97;RS;Uruguaiana
82722;3;15;SP;São Jose do Rio Preto
82724;3;13;SP;Campinas
82725;3;79;MS;Três Lagoas
82735;1;6;SP;Cotia
85586;3;74;GO;Aparecida de Goiânia
85590;3;82;PR;Curitiba
82742;3;24;RJ;Niteroi
82746;1;6;SP;Cotia
82757;3;24;RJ;Niteroi
82762;3;16;SP;Birigui
82768;3;16;SP;Araçatuba
82770;3;23;RJ;Rio de Janeiro
82773;3;14;SP;Ribeirão Preto
85624;3;22;RJ;Rio de Janeiro
82778;3;53;PE;Olinda
85627;3;3;SP;São Paulo
82792;3;88;SC;iguas Mornas
82799;3;89;SC;Joinville
82803;3;90;RS;Porto Alegre
85640;1;12;SP;São Jose dos Campos
82820;3;69;AM;Manaus
85642;3;13;SP;Mogi Guaçu
82837;3;18;SP;Itapetininga
82839;3;79;MS;Campo Grande
85663;3;88;SC;Itajai­
82853;1;54;PE;Jaboatão dos Guararapes
82855;3;2;SP;São Paulo
82860;3;8;SP;Mogi das Cruzes
82872;2;6;SP;Barueri
82878;3;9;SP;São Caetano do Sul
82879;3;5;SP;São Paulo
85704;3;65;MA;São Lui­s
82881;3;5;SP;São Paulo
82885;3;28;RJ;Campos dos Goytacazes
82888;3;21;RJ;Rio de Janeiro
82898;3;41;BA;Salvador
82899;3;88;SC;São Jose
82900;3;88;SC;São Jose
85772;1;14;SP;Ribeirão Preto
82906;3;13;SP;Amparo
85777;3;74;GO;Goiânia
82918;3;81;PR;Curitiba
82921;3;93;RS;Sapucaia do Sul
82930;3;5;SP;São Paulo
85785;1;5;SP;São Paulo
82949;3;13;SP;Hortolândia
82958;1;20;RJ;Rio de Janeiro
82961;3;24;RJ;Itaborai­
82969;3;4;SP;São Paulo
82971;3;78;MT;Várzea Grande
82978;3;95;RS;Vacaria
85817;3;18;SP;Itapeva
82990;1;21;RJ;Rio de Janeiro
82991;3;37;MG;Pouso Alegre
82993;3;80;PR;Curitiba
85831;3;72;DF;Brasi­lia
83022;3;8;SP;Mogi das Cruzes
83024;3;13;SP;Jundiai­
83035;1;14;SP;Araraquara
83036;3;25;RJ;São João de Meriti
85843;3;80;PR;Curitiba
85844;3;88;SC;Florianopolis
85847;3;89;SC;Maravilha
83045;3;80;PR;Curitiba
83052;3;69;AM;Manaus
83056;3;15;SP;São Jose do Rio Preto
85855;3;16;SP;Araçatuba
83065;3;74;GO;Goiânia
83066;3;71;DF;Brasi­lia
83081;3;13;SP;Piracicaba
83084;3;20;RJ;Rio de Janeiro
83085;3;18;SP;Itapeva
83086;3;18;SP;Itapeva
85885;3;97;RS;Uruguaiana
83101;3;69;AM;Manaus
83102;3;37;MG;Poços de Caldas
83113;3;20;RJ;Rio de Janeiro
83120;3;71;DF;Brasi­lia
83126;3;88;SC;Balneário Camboriu
83127;3;88;SC;Balneário Camboriu
83133;3;78;MT;Várzea Grande
83184;3;6;SP;Barueri
83192;3;4;SP;São Paulo
83194;1;4;SP;São Paulo
85920;3;18;SP;Itapeva
83197;3;85;PR;Cascavel
83201;3;83;PR;São Jose dos Pinhais
83205;3;83;PR;São Jose dos Pinhais
83212;3;83;PR;São Jose dos Pinhais
83222;3;4;SP;São Paulo
83224;3;13;SP;Campinas
83226;3;93;RS;Novo Hamburgo
85954;3;89;SC;Itapiranga
83241;3;9;SP;Santo Andre
85972;3;90;RS;Porto Alegre
83245;3;9;SP;Santo Andre
83252;3;3;SP;São Paulo
83255;1;30;MG;Belo Horizonte
85993;3;93;RS;Sapiranga
83258;3;7;SP;Guarulhos
86000;1;4;SP;São Paulo
83267;3;6;SP;Cotia
83270;3;3;SP;São Paulo
83275;2;3;SP;São Paulo
83309;3;15;SP;São Jose do Rio Preto
83322;3;4;SP;São Paulo
83333;3;4;SP;São Paulo
83355;3;6;SP;Osasco
83377;3;13;SP;Rio Claro
86046;3;13;SP;Itu
86049;3;3;SP;São Paulo
86051;3;95;RS;Caxias do Sul
83386;3;8;SP;Mogi das Cruzes
83391;3;13;SP;Rio Claro
83415;3;89;SC;Joinville
83427;3;21;RJ;Rio de Janeiro
86070;3;11;SP;Santos
83456;1;4;SP;São Paulo
83473;3;13;SP;São João da Boa Vista
86133;3;97;RS;Santiago
83476;3;14;SP;Ribeirão Preto
83480;3;14;SP;Ribeirão Preto
83485;3;75;GO;Anápolis
83502;3;75;GO;Anápolis
83514;3;28;RJ;Itaperuna
86171;3;7;SP;Guarulhos
83522;3;5;SP;São Paulo
83527;3;89;SC;Blumenau
86186;3;53;PE;Olinda
83535;1;81;PR;Curitiba
86201;3;59;RN;Natal
83537;3;28;RJ;Rio das Ostras
86222;1;22;RJ;Rio de Janeiro
86225;3;25;RJ;São João de Meriti
83541;3;85;PR;Chopinzinho
86234;3;65;MA;São Lui­s
83548;3;40;BA;Salvador
83550;3;13;SP;Iracemápolis
83558;3;18;SP;São Roque
83567;3;13;SP;Piracicaba
86252;3;65;MA;São Lui­s
83583;3;74;GO;Goiânia
86261;3;5;SP;São Paulo
83592;3;89;SC;Joaçaba
83596;3;88;SC;São Jose
83599;3;5;SP;São Paulo
83613;1;25;RJ;Duque de Caxias
83616;1;25;RJ;Duque de Caxias
83624;3;93;RS;Estância Velha
83640;3;18;SP;Sorocaba
86281;3;41;BA;Salvador
83650;3;89;SC;Blumenau
83651;3;22;RJ;Rio de Janeiro
83663;3;11;SP;Santos
83669;3;89;SC;Chapeco
83683;3;53;PE;Olinda
83687;3;13;SP;Indaiatuba
86306;1;64;PI;Teresina
86308;1;60;CE;Fortaleza
83688;3;17;SP;Jau
83699;3;93;RS;Novo Hamburgo
83706;3;95;RS;Caxias do Sul
83709;1;7;SP;Guarulhos
86315;1;11;SP;Praia Grande
160233;3;92;RS;Canoas
160260;3;79;MS;Campo Grande
86324;3;17;SP;Jau
160309;3;60;CE;Fortaleza
160375;3;9;SP;São Bernardo do Campo
180933;2;59;RN;Natal
159891;3;4;SP;São Paulo
86362;1;23;RJ;Rio de Janeiro
159925;3;4;SP;São Paulo
86376;3;13;SP;Campinas
159933;3;96;RS;Pelotas
159943;3;69;AM;Manaus
160019;3;3;SP;São Paulo
160097;3;4;SP;São Paulo
86390;3;88;SC;Florianopolis
160150;3;89;SC;Indaial
159630;1;3;SP;São Paulo
159679;3;4;SP;São Paulo
159736;3;9;SP;Santo Andre
192499;3;13;SP;Jaguariuna
159392;1;71;DF;Brasi­lia
86404;3;89;SC;Guaramirim
159415;3;17;SP;Mari­lia
159433;3;89;SC;Caçador
159434;1;9;SP;São Bernardo do Campo
159486;2;89;SC;Chapeco
86426;3;40;BA;Salvador
86428;1;95;RS;Caxias do Sul
86431;3;9;SP;São Bernardo do Campo
159592;1;3;SP;São Paulo
180465;1;5;SP;São Paulo
180537;1;5;SP;São Paulo
180396;3;71;DF;Brasi­lia
81020;3;7;SP;Guarulhos
81029;1;13;SP;Piracicaba
81031;2;9;SP;Santo Andre
81045;2;5;SP;São Paulo
81051;1;22;RJ;Rio de Janeiro
81059;3;4;SP;São Paulo
81088;3;3;SP;São Paulo
81091;1;9;SP;São Caetano do Sul
81104;1;24;RJ;Maricá
81105;3;64;PI;Teresina
81108;3;4;SP;São Paulo
86477;3;87;PR;Cianorte
81114;3;80;PR;Curitiba
81130;2;3;SP;São Paulo
81133;3;64;PI;Teresina
86485;3;21;RJ;Rio de Janeiro
81144;1;13;SP;Salto
81155;3;30;MG;Belo Horizonte
86494;3;21;RJ;Rio de Janeiro
81161;1;11;SP;Praia Grande
81178;3;89;SC;Joinville
86503;3;72;GO;Valparai­so de Goiás
81216;3;85;PR;Cascavel
81220;2;2;SP;São Paulo
81224;3;88;SC;Criciuma
81233;2;88;SC;Tijucas
86516;3;9;SP;São Caetano do Sul
81241;3;19;SP;Presidente Prudente
81244;3;88;SC;Brusque
81262;3;14;SP;Sertãozinho
81289;3;29;ES;São Mateus
81294;1;86;PR;Londrina
81297;3;59;RN;Caico
86534;3;76;RO;Porto Velho
81311;3;85;PR;Francisco Beltrão
81322;3;29;ES;Vitoria
81325;3;89;SC;Caçador
81328;3;30;MG;Belo Horizonte
81335;1;64;PI;Teresina
81353;1;90;RS;Porto Alegre
81355;3;51;PE;Recife
81360;1;95;RS;Caxias do Sul
81373;3;18;SP;Sorocaba
86581;3;3;SP;São Paulo
81380;3;88;SC;Florianopolis
81393;1;14;SP;Ribeirão Preto
81394;3;78;MT;Várzea Grande
81401;1;93;RS;São Leopoldo
86599;1;74;GO;Goiânia
81415;1;93;RS;São Leopoldo
81426;3;30;MG;Belo Horizonte
81431;3;4;SP;São Paulo
81435;3;78;MT;Várzea Grande
81442;3;71;DF;Brasi­lia
81447;3;81;PR;Curitiba
86621;3;81;PR;Curitiba
86622;1;4;SP;São Paulo
81466;3;11;SP;Caraguatatuba
81467;3;12;SP;São Jose dos Campos
81474;3;15;SP;São Jose do Rio Preto
81477;3;15;SP;Matão
81484;3;13;SP;Itu
81486;3;6;SP;Osasco
81504;3;6;SP;Barueri
86656;3;4;SP;São Paulo
81506;3;17;SP;Jau
86663;3;41;BA;Salvador
81523;3;74;GO;Goiânia
86667;3;81;PR;Curitiba
86671;3;13;SP;Piracicaba
81530;3;60;CE;Fortaleza
81539;1;3;SP;São Paulo
81550;3;17;SP;Bauru
81555;1;9;SP;Santo Andre
81556;3;82;PR;Curitiba
81557;3;81;PR;Curitiba
81577;3;4;SP;São Paulo
81587;2;59;RN;Mossoro
86706;3;95;RS;Caxias do Sul
81591;3;60;CE;Fortaleza
86712;3;21;RJ;Rio de Janeiro
86713;3;89;SC;Joinville
81613;3;79;MS;Campo Grande
81616;3;6;SP;Taboão da Serra
86721;3;29;ES;Serra
81632;3;7;SP;Mairiporã
81640;3;94;RS;Alvorada
81665;3;6;SP;Barueri
86730;2;20;RJ;Rio de Janeiro
81669;2;2;SP;São Paulo
81671;1;6;SP;Barueri
81679;3;74;GO;Aparecida de Goiânia
81682;1;13;SP;Pauli­nia
81684;3;53;PE;Olinda
81685;3;74;GO;Aparecida de Goiânia
86755;1;22;RJ;Rio de Janeiro
81699;3;3;SP;São Paulo
81702;3;29;ES;Serra
81709;1;2;SP;São Paulo
86768;3;8;SP;Suzano
86774;3;2;SP;São Paulo
86775;3;89;SC;Curitibanos
81721;3;7;SP;Mairiporã
81723;3;13;SP;Sumare
81729;2;24;RJ;São Gonçalo
81755;2;2;SP;São Paulo
81756;3;3;SP;São Paulo
86804;3;88;SC;Florianopolis
81761;3;9;SP;Santo Andre
81770;3;81;PR;Curitiba
86816;3;70;DF;Brasi­lia
81773;3;82;PR;Curitiba
81774;3;3;SP;São Paulo
81793;3;8;SP;São Paulo
81794;1;18;SP;Botucatu
81796;1;25;RJ;Petropolis
81826;3;60;CE;Fortaleza
81830;3;84;PR;Ponta Grossa
81833;3;51;PE;Recife
81840;3;24;RJ;Maricá
86853;3;11;SP;Praia Grande
81858;3;11;SP;Santos
81868;3;5;SP;São Paulo
81870;3;5;SP;São Paulo
81893;3;13;SP;Campinas
81894;3;53;PE;Olinda
81895;3;64;PI;Teresina
86881;3;22;RJ;Rio de Janeiro
81905;3;28;RJ;Cabo Frio
81908;3;36;MG;Juiz de Fora
81919;3;13;SP;Jundiai­
86890;3;6;SP;Jandira
86893;3;85;PR;Dois Vizinhos
81920;3;14;SP;São Joaquim da Barra
81924;1;4;SP;São Paulo
81926;3;5;SP;São Paulo
81927;3;13;SP;Itu
81931;3;11;SP;Praia Grande
86912;3;12;SP;São Jose dos Campos
81941;3;13;SP;Campinas
81947;3;42;BA;Lauro de Freitas
81949;3;9;SP;São Bernardo do Campo
81953;3;13;SP;Campinas
86937;1;59;RN;Natal
86938;3;7;SP;Guarulhos
81966;3;15;SP;Catanduva
81998;3;17;SP;Bauru
86957;3;71;DF;Brasi­lia
82004;3;37;MG;Itajubá
82008;3;72;DF;Brasi­lia
82011;3;13;SP;Americana
82020;3;35;MG;Ipatinga
86978;3;15;SP;São Jose do Rio Preto
86980;3;29;ES;Vila Velha
82021;3;88;SC;Içara
82049;3;79;MS;Campo Grande
82059;3;72;DF;Brasi­lia
86994;3;89;SC;Blumenau
86997;3;89;SC;São Bento do Sul
82060;3;72;DF;Brasi­lia
82064;3;41;BA;Salvador
82078;3;72;DF;Brasi­lia
82079;2;21;RJ;Rio de Janeiro
82094;3;78;MT;Cuiabá
87022;3;45;BA;Jaguaquara
82101;3;40;BA;Salvador
82103;3;21;RJ;Rio de Janeiro
82111;3;22;RJ;Rio de Janeiro
82118;3;12;SP;Taubate
82122;1;30;MG;Belo Horizonte
82141;3;35;MG;Governador Valadares
82146;3;4;SP;São Paulo
82150;3;71;DF;Brasi­lia
82151;3;71;DF;Brasi­lia
82153;3;18;SP;Sorocaba
82193;3;15;SP;São Jose do Rio Preto
82197;3;4;SP;São Paulo
82200;3;4;SP;São Paulo
82207;3;4;SP;São Paulo
82212;3;4;SP;São Paulo
82213;3;2;SP;São Paulo
82224;3;74;GO;Goiânia
87103;3;71;DF;Brasi­lia
82226;3;27;RJ;Volta Redonda
82232;3;89;SC;São Bento do Sul
82233;3;74;GO;Goiânia
82242;3;4;SP;São Paulo
159100;3;88;SC;São Jose
87142;3;3;SP;São Paulo
159127;3;14;SP;Ribeirão Preto
159177;3;13;SP;Vinhedo
87153;3;15;SP;São Jose do Rio Preto
159271;3;9;SP;São Caetano do Sul
159292;3;89;SC;Joinville
159344;1;74;GO;Goiânia
159365;1;2;SP;São Paulo
87176;3;5;SP;São Paulo
180343;1;2;SP;São Paulo
180372;3;13;SP;Campinas
180261;3;4;SP;São Paulo
87200;3;21;RJ;Rio de Janeiro
180267;3;9;SP;São Bernardo do Campo
87202;3;12;SP;São Jose dos Campos
180276;3;93;RS;Novo Hamburgo
158858;3;13;SP;Campinas
87209;3;64;PI;Teresina
158971;3;13;SP;Jundiai­
158976;3;93;RS;Novo Hamburgo
158992;1;14;SP;Ribeirão Preto
159045;3;5;SP;São Paulo
159058;3;85;PR;Francisco Beltrão
87233;3;59;RN;Natal
159064;3;35;MG;Pará de Minas
187223;3;13;SP;São Jose do Rio Pardo
180170;3;86;PR;Guaraci
158548;3;60;CE;Fortaleza
158609;3;14;SP;Ribeirão Preto
158645;3;7;SP;Guarulhos
158646;3;95;RS;Caxias do Sul
158650;3;5;SP;São Paulo
158655;3;13;SP;Elias Fausto
158720;3;4;SP;São Paulo
158791;1;14;SP;Ribeirão Preto
158801;1;9;SP;São Caetano do Sul
87273;3;82;PR;Curitiba
180101;3;5;SP;São Paulo
180133;3;9;SP;Diadema
158256;3;96;RS;Rio Grande
158312;3;19;SP;Ourinhos
158373;3;55;PE;Caruaru
87303;3;83;PR;São Jose dos Pinhais
158375;3;25;RJ;São João de Meriti
87309;3;69;AM;Manaus
87312;3;65;MA;Imperatriz
158411;3;6;SP;Barueri
158457;3;88;SC;Florianopolis
158469;3;40;BA;Salvador
158514;3;5;SP;São Paulo
179892;1;3;SP;São Paulo
87333;3;69;AM;Manaus
179927;3;32;MG;Contagem
179986;3;86;PR;Londrina
179791;3;2;SP;São Paulo
87352;3;13;SP;Campinas
179819;3;24;RJ;Maricá
79501;3;8;SP;Mogi das Cruzes
79503;3;89;SC;Blumenau
87362;3;89;SC;Blumenau
79528;3;13;SP;Americana
79542;3;85;PR;Toledo
79544;1;31;MG;Belo Horizonte
79576;3;76;RO;Cacoal
79582;3;89;SC;Rio do Sul
79588;3;11;SP;Praia Grande
87413;3;7;SP;Guarulhos
79589;1;11;SP;Praia Grande
79605;3;11;SP;Praia Grande
79623;3;3;SP;São Paulo
79637;3;13;SP;Americana
87432;3;39;MG;Montes Claros
79638;3;13;SP;Campinas
79647;3;29;ES;Vitoria
79653;3;89;SC;Rio do Sul
79665;1;9;SP;Santo Andre
79677;3;80;PR;Curitiba
79678;3;12;SP;Bragança Paulista
87460;1;3;SP;São Paulo
79679;3;13;SP;Leme
79686;3;59;RN;Natal
87484;3;80;PR;Curitiba
87485;3;79;MS;Paranai­ba
79693;3;13;SP;Jundiai­
87495;3;97;RS;Santa Maria
79697;3;3;SP;São Paulo
79705;1;3;SP;São Paulo
79707;1;4;SP;São Paulo
79725;3;83;PR;Almirante Tamandare
79751;3;4;SP;São Paulo
87521;3;89;SC;Joaçaba
79753;3;2;SP;São Paulo
79766;3;30;MG;Belo Horizonte
87525;3;36;MG;Conselheiro Lafaiete
79772;3;5;SP;São Paulo
79774;2;4;SP;São Paulo
79795;3;21;RJ;Rio de Janeiro
79801;3;21;RJ;Rio de Janeiro
87538;3;81;PR;Curitiba
79804;3;94;RS;Alvorada
87549;3;24;RJ;Niteroi
87552;1;13;SP;Salto
79808;3;13;SP;Cosmopolis
79824;2;1;SP;São Paulo
79835;3;94;RS;Cachoeirinha
79847;3;89;SC;Joinville
79848;3;88;SC;Itajai­
79857;3;89;SC;Joinville
79859;3;89;SC;Joinville
79860;3;88;SC;Itajai­
79896;3;89;SC;Guaramirim
79899;1;86;PR;Santo Anti´nio da Platina
87607;3;32;MG;Contagem
79913;3;4;SP;São Paulo
79918;3;89;SC;Blumenau
79952;3;94;RS;Viamão
79962;3;60;CE;Fortaleza
79963;3;94;RS;Viamão
87620;3;80;PR;Curitiba
79970;3;72;DF;Brasi­lia
79976;3;72;DF;Brasi­lia
87635;3;4;SP;São Paulo
79977;3;30;MG;Belo Horizonte
79984;3;89;SC;Blumenau
79990;3;18;SP;Botucatu
79991;3;72;DF;Brasi­lia
79992;3;18;SP;Botucatu
79994;3;14;SP;Araraquara
87686;3;72;DF;Gama
79997;3;86;PR;Londrina
80009;3;8;SP;Mogi das Cruzes
80010;1;54;PE;Cabo de Santo Agostinho
80011;3;86;PR;Londrina
80015;3;95;RS;Montenegro
80016;1;89;SC;Rio do Sul
80036;3;78;MT;Sorriso
80038;3;29;ES;Vitoria
80039;3;29;ES;Vitoria
80059;3;5;SP;São Paulo
87735;3;79;MS;Campo Grande
80099;3;22;RJ;Rio de Janeiro
80104;3;13;SP;Cosmopolis
80118;3;80;PR;Curitiba
80121;3;71;DF;Brasi­lia
87748;1;82;PR;Curitiba
80139;3;74;GO;Goiânia
80142;3;68;AP;Macapá
80157;3;8;SP;Mogi das Cruzes
87771;3;3;SP;São Paulo
80161;3;18;SP;Avare
80201;3;13;SP;Pauli­nia
80202;3;3;SP;São Paulo
87792;2;3;SP;São Paulo
80203;3;18;SP;São Roque
87794;1;2;SP;São Paulo
80207;3;18;SP;São Roque
80210;3;1;SP;São Paulo
80215;3;18;SP;Avare
87804;3;2;SP;São Paulo
80221;3;3;SP;São Paulo
80222;3;3;SP;São Paulo
80253;2;89;SC;Jaraguá do Sul
