cod_cliente;flg_unico_dono;flg_licenciado;flg_ipva_pago;flg_todas_revisoes_concessionaria;flg_garantia_fabrica;flg_blindado;flg_aceita_troca;flg_adaptado_pcd
2338;1;1;10;0;0;0;0;0
9419;0;0;0;0;0;0;0;0
27549;1;1;10;0;0;0;0;0
4435;1;0;10;10;10;0;0;0
27574;0;1;10;0;0;0;0;0
27580;1;1;10;10;0;0;1;0
1603;0;0;0;10;0;0;0;0
2494;0;0;0;0;0;0;0;0
10356;1;1;10;0;0;0;0;0
23440;0;0;0;0;0;0;0;0
27632;1;0;10;10;0;0;1;0
18873;0;1;10;10;0;0;0;0
17382;1;0;10;10;10;0;1;0
19146;1;1;10;10;0;0;1;0
5055;1;1;10;0;0;0;0;0
19133;1;1;10;10;10;0;1;0
26748;0;1;0;0;0;0;0;0
7703;0;0;0;0;0;0;0;0
13722;0;1;10;0;0;0;1;0
13482;0;0;0;0;0;0;1;0
12765;0;1;10;10;0;0;0;0
19285;1;1;10;0;0;0;1;0
2777;1;1;10;10;10;0;0;0
4756;0;0;0;0;0;0;0;0
8555;0;0;0;0;0;0;0;0
27755;1;1;10;10;0;0;1;0
27766;1;0;0;0;0;0;0;0
14867;1;1;10;0;10;0;1;0
27784;1;1;10;0;10;0;1;0
38413;0;1;10;10;0;1;0;0
27789;1;0;10;0;0;0;1;0
14060;1;1;10;10;10;0;1;0
9523;1;1;10;0;0;0;0;0
22845;1;1;0;0;0;0;1;0
13377;0;0;0;0;0;0;0;0
23679;1;0;0;0;0;0;0;0
10505;0;0;0;0;0;0;0;0
28930;0;0;0;0;0;0;0;0
19388;0;0;0;0;0;0;0;0
10456;0;0;0;0;0;0;0;0
13754;0;0;10;10;10;0;1;0
28979;0;0;10;10;0;0;0;0
16792;0;1;10;0;0;0;0;0
28992;1;0;10;10;10;0;1;0
22510;0;1;10;10;10;0;1;0
15876;0;1;10;0;0;1;1;0
24994;0;1;10;10;0;0;0;0
714;0;1;10;10;0;1;1;0
28126;1;1;10;0;0;0;0;0
21832;1;1;10;10;10;0;1;0
29055;0;0;10;0;0;0;1;0
11302;0;1;10;0;0;0;0;0
29085;1;1;10;10;0;0;1;0
24100;1;1;10;0;0;0;0;0
12449;0;1;10;0;0;0;0;0
12665;0;0;0;0;0;0;0;0
29121;1;1;10;10;0;0;0;0
23373;0;1;10;0;0;0;0;0
19158;1;1;10;10;10;0;1;0
29132;1;0;10;0;0;0;1;0
10095;0;0;0;0;0;0;0;0
5076;1;1;10;10;0;0;0;0
29149;0;1;10;10;0;0;1;0
29151;0;1;10;10;0;0;1;0
15886;0;1;10;0;0;0;0;0
226;1;1;10;10;10;0;0;0
764;1;1;10;10;0;0;0;0
29180;0;1;10;0;0;0;0;0
29186;1;0;10;0;0;0;1;0
18291;1;1;10;0;0;0;0;0
4150;0;0;0;0;0;0;0;0
1285;1;1;10;0;0;0;0;0
29220;1;0;10;0;10;0;1;0
30210;0;1;10;10;0;0;1;0
21647;0;0;0;0;0;0;0;0
25592;0;1;10;0;0;0;1;0
25283;0;0;10;0;0;0;0;0
29884;0;1;10;0;0;0;0;0
6589;0;0;0;0;0;0;0;0
1208;0;0;0;0;0;0;0;0
8736;0;0;0;0;0;0;0;0
29994;1;1;10;10;10;0;1;0
22022;1;1;0;10;10;0;1;0
7769;1;0;0;0;0;0;0;0
21903;1;0;0;10;10;0;0;0
11021;0;0;10;0;0;0;0;0
38425;1;1;10;0;0;0;1;0
10752;0;0;10;0;0;0;0;0
29809;1;1;10;10;0;0;1;0
3772;1;1;10;10;0;0;0;0
24649;0;0;0;10;0;0;1;0
24418;0;1;10;0;0;0;0;0
30666;1;0;0;10;10;0;1;0
30708;1;1;10;10;10;0;1;0
30712;0;1;10;0;0;0;1;0
21403;0;1;10;10;0;0;1;0
30740;1;1;10;0;0;0;1;0
30771;0;1;10;0;0;0;0;0
30782;0;1;10;0;0;0;1;0
10567;0;1;10;10;0;0;0;0
15920;1;1;10;10;10;0;1;0
19966;1;1;10;10;10;0;1;0
29586;0;0;10;10;0;0;1;0
29520;1;0;0;10;0;0;0;0
30802;1;1;10;10;10;0;1;0
6941;1;1;10;10;10;0;0;0
31812;0;0;10;0;0;0;0;0
30874;0;1;10;0;0;0;1;0
18229;0;0;0;0;0;0;0;0
19029;0;1;0;10;10;0;1;0
31886;1;1;10;0;0;0;1;0
31888;1;1;10;10;10;0;1;0
31239;1;1;10;10;0;0;0;0
17682;0;0;10;0;0;0;0;0
17778;0;1;10;10;0;0;1;0
24451;0;1;10;10;10;0;0;0
27932;1;1;10;0;0;0;1;0
2355;0;0;0;0;0;0;0;0
32632;1;1;10;0;0;0;0;0
24278;1;1;10;10;0;0;0;0
32437;0;0;10;10;10;0;1;0
20705;0;1;10;0;0;0;0;0
11637;0;1;10;0;0;0;0;0
23038;1;1;10;0;0;0;0;0
31985;0;0;0;0;0;0;0;0
20030;0;0;10;0;0;0;0;0
23856;0;0;0;0;0;0;0;0
25635;0;0;0;0;0;0;0;0
19634;1;1;10;10;0;1;0;0
16300;1;1;10;10;10;0;1;0
2303;0;0;0;10;0;0;0;0
23017;0;1;10;10;10;0;0;0
2804;1;1;10;10;10;0;0;0
20075;0;0;0;10;10;0;1;0
33367;1;1;10;0;0;0;0;0
13554;0;1;10;0;0;0;0;0
12713;0;0;0;0;0;0;0;0
1668;1;1;10;10;10;0;0;0
19641;0;1;0;0;0;0;0;0
33889;1;1;10;10;0;0;1;0
33933;1;1;10;0;0;0;1;0
33944;0;1;10;0;10;0;0;0
33857;1;1;10;10;10;0;1;0
22888;1;1;10;10;0;0;0;0
26685;0;0;0;0;0;0;0;0
21534;1;1;10;10;0;0;0;0
33832;0;1;10;0;0;0;1;0
77;0;0;10;10;0;0;0;0
15478;1;1;10;10;10;0;1;0
38433;1;1;10;0;0;0;1;0
13857;1;1;10;10;10;0;1;0
35599;1;1;10;10;0;0;0;0
37232;1;1;10;0;0;0;1;0
20492;0;1;10;0;0;1;0;0
14838;0;0;0;0;0;0;0;0
16784;0;1;10;0;0;0;0;0
20004;1;1;10;10;0;0;0;0
36635;1;1;10;0;0;0;1;0
25035;0;1;10;0;0;0;0;0
33764;0;0;10;10;0;0;1;0
31206;0;1;10;0;0;0;0;0
18935;0;1;10;0;0;0;1;0
20868;1;1;10;0;0;0;0;0
35457;1;1;10;10;0;0;1;0
13807;0;1;10;0;0;0;0;0
23003;1;1;10;10;10;0;0;0
23684;0;0;10;10;0;0;1;0
25025;1;0;10;10;10;0;1;0
24697;0;0;0;0;0;0;0;0
33299;1;1;10;0;0;0;1;0
35032;0;1;10;0;0;0;1;0
34223;1;1;10;0;0;0;1;0
2004;1;0;10;0;0;0;0;0
20723;0;1;10;10;0;0;1;0
15229;1;1;10;10;0;0;0;0
32479;1;1;10;0;0;0;0;0
26245;0;0;0;0;0;0;0;0
30431;0;1;10;0;0;0;1;0
18839;0;1;10;0;0;0;1;0
31800;0;1;10;0;0;0;1;0
200;1;0;0;0;0;0;1;0
34402;0;0;0;0;0;0;0;0
34486;0;0;10;0;0;0;1;0
36970;0;1;10;10;0;0;0;0
35605;0;0;10;0;0;0;0;0
35179;0;1;10;0;0;0;1;0
18002;1;0;10;10;0;0;0;0
34083;1;1;10;10;10;0;1;0
34095;0;1;10;0;0;0;1;0
22372;1;1;10;10;0;0;0;0
218;0;1;10;10;0;0;0;0
25508;1;1;10;10;0;0;1;0
845;0;1;10;0;0;0;0;0
13145;0;0;0;0;0;1;0;0
4975;0;0;10;0;0;0;0;0
31543;0;1;10;0;0;0;1;0
21016;0;1;10;0;0;0;1;0
15211;1;1;10;0;10;0;1;0
12712;1;1;10;0;0;1;0;0
30020;1;1;10;10;0;0;1;0
31567;1;0;10;0;0;0;1;0
20651;0;0;10;10;0;0;1;0
16556;0;1;10;10;0;0;0;0
14337;0;1;10;10;10;0;1;0
31735;0;1;10;0;0;0;1;0
28523;0;1;10;0;0;0;0;0
92;0;0;10;10;0;0;0;0
23574;1;1;10;10;10;0;1;0
37996;0;1;10;0;0;0;0;0
22654;0;1;10;10;0;0;0;0
16513;0;1;10;0;0;0;1;0
38475;0;1;10;10;10;0;1;0
19027;0;0;0;0;0;0;0;0
17357;0;1;10;0;0;0;1;0
30954;1;1;10;0;0;0;0;0
13051;0;1;10;0;0;1;0;0
25980;0;1;10;0;0;0;0;0
19367;1;1;10;10;0;0;1;0
38483;0;0;10;0;0;0;0;0
3994;0;0;0;0;0;0;0;0
34069;0;1;10;0;0;0;1;0
29901;0;1;10;0;0;0;0;0
29919;1;1;10;10;0;1;0;0
15379;0;1;10;0;0;0;0;0
2421;0;0;0;0;0;0;0;0
29937;1;1;10;0;0;0;1;0
29956;0;1;10;0;0;0;1;0
19690;1;1;10;10;10;0;0;0
29818;1;1;10;10;10;0;1;0
29977;0;1;10;10;10;0;1;0
29976;1;0;10;10;10;0;1;0
22876;1;1;0;0;0;0;0;0
18807;1;0;0;0;0;1;0;0
19441;0;0;0;0;0;0;1;0
30050;0;1;10;0;0;0;0;0
10503;0;0;0;10;10;0;0;0
16978;0;0;0;0;0;0;0;0
30093;0;0;0;0;0;0;0;0
19395;1;1;10;10;0;0;1;0
5344;0;1;10;0;0;0;0;0
11125;1;1;10;0;0;0;0;0
18727;1;1;10;0;0;0;0;0
2680;1;1;10;10;0;0;0;0
6843;0;0;0;0;0;0;0;0
4583;0;0;0;0;0;0;0;0
15717;1;0;10;10;0;0;1;0
30257;0;1;10;0;0;0;0;0
26777;0;0;0;0;0;0;0;0
32211;1;1;10;0;0;0;1;0
13803;0;1;10;10;0;0;0;0
29526;0;0;0;0;0;0;1;0
25590;1;1;10;10;0;1;1;0
14357;1;1;10;10;0;0;1;0
26080;0;1;10;0;0;0;0;0
32319;1;1;10;0;0;0;1;0
31004;1;1;10;0;0;0;1;0
20467;0;0;10;0;0;0;1;0
32391;1;1;10;10;10;0;1;0
26856;0;0;10;0;0;0;0;0
31970;0;1;10;0;0;0;0;0
16467;0;1;10;0;0;0;1;0
29158;0;1;10;0;0;0;1;0
20230;1;0;10;10;0;0;1;0
1580;1;1;10;10;10;0;1;0
13046;0;0;10;10;0;0;1;0
501;0;1;10;0;0;1;1;0
19265;0;1;10;0;0;0;0;0
34082;0;1;10;0;0;0;1;0
15232;0;1;10;10;0;1;1;0
7518;0;0;0;0;0;0;0;0
21869;0;1;10;0;0;0;0;0
2406;0;0;0;0;0;0;0;0
786;0;0;0;0;0;0;0;0
14926;0;1;10;10;0;0;1;0
26613;0;1;10;0;0;0;1;0
31228;1;0;0;10;10;0;1;0
14941;1;1;10;0;0;0;0;0
31319;0;1;10;0;0;0;1;0
13238;1;1;10;10;10;0;0;0
25020;0;1;10;10;0;0;0;0
31365;1;0;10;10;0;0;1;0
24900;1;1;10;10;0;0;0;0
9958;0;0;0;0;0;0;0;0
29028;0;1;10;10;10;0;0;0
7274;0;1;10;0;0;0;0;0
31458;0;0;0;0;0;0;1;0
31473;0;1;10;0;0;0;1;0
24508;1;0;10;0;0;0;1;0
28068;1;1;10;10;10;0;0;0
35122;1;1;10;10;0;1;1;0
19082;1;1;10;10;10;0;1;0
25128;0;1;10;0;0;0;0;0
13890;0;0;10;0;0;0;1;0
18062;0;1;10;0;0;0;1;0
32055;0;0;0;10;10;0;1;0
27374;0;1;10;0;0;0;1;0
32112;1;1;10;10;10;0;0;0
31199;0;1;10;0;0;0;0;0
32153;1;0;10;10;0;0;1;0
11674;1;1;10;10;0;0;0;0
32163;0;1;10;0;0;0;1;0
22730;1;0;10;10;10;0;1;0
29859;1;1;10;0;0;0;0;0
1894;0;1;10;0;0;0;1;0
7534;1;1;10;10;0;0;0;0
4197;0;1;10;0;0;0;0;0
19874;0;0;10;10;0;0;0;0
21819;0;1;10;10;0;0;1;0
25332;0;1;10;0;0;0;1;0
26735;1;1;10;0;10;0;0;0
29428;0;1;10;0;0;0;1;0
26706;1;1;10;0;0;1;0;0
32427;0;0;0;0;0;0;0;0
20551;0;1;10;10;0;1;0;0
31897;1;0;10;10;0;0;0;0
26498;0;1;10;0;0;0;1;0
15469;0;1;10;10;0;0;1;0
29671;0;1;10;0;0;0;1;0
33296;1;1;10;10;0;0;1;0
13073;1;1;10;10;0;0;1;0
30978;0;1;10;10;0;0;0;0
35194;0;1;10;10;0;0;0;0
33680;0;1;10;10;0;0;1;0
33693;1;1;10;0;0;0;1;0
33659;0;1;10;10;0;0;1;0
21354;0;0;10;10;10;0;0;0
23409;0;1;10;0;0;0;0;0
13671;0;1;10;0;0;0;1;0
25919;0;1;10;0;0;0;1;0
28535;0;0;0;0;0;0;0;0
21496;1;0;10;0;0;0;0;0
20964;0;0;0;10;10;0;0;0
9802;1;1;10;0;0;0;0;0
28568;0;0;0;0;0;0;1;0
17132;1;0;10;10;0;0;0;0
26771;0;1;10;0;0;0;1;0
14920;1;1;10;0;0;0;1;0
28598;1;1;10;10;0;0;1;0
28624;1;1;10;0;0;0;0;0
12972;1;1;10;10;0;0;0;0
16521;0;0;0;0;0;0;0;0
12538;0;0;0;0;0;0;0;0
10126;1;0;0;10;0;0;0;0
2986;0;0;0;0;0;0;0;0
18887;1;1;10;10;10;0;1;0
23628;0;0;0;0;0;0;0;0
28649;0;1;10;10;10;0;1;0
13772;1;1;10;10;10;0;1;0
28663;0;1;10;0;0;0;1;0
808;0;1;10;10;0;0;1;0
21295;0;1;10;0;0;0;1;0
28689;0;1;10;0;0;1;1;0
28703;0;0;10;10;0;0;0;0
28579;0;1;0;0;0;0;0;0
28714;1;0;0;10;0;0;1;0
12570;0;0;10;10;0;0;0;0
10721;0;1;10;0;0;0;0;0
28718;1;1;10;10;10;0;0;0
25229;0;1;10;0;0;0;0;0
28739;1;0;10;10;10;0;1;0
9388;0;0;0;0;0;0;0;0
26662;0;1;10;10;10;0;0;0
20674;1;1;10;10;10;0;1;0
6087;0;0;0;0;0;0;0;0
28771;1;1;10;10;10;0;1;0
28774;1;1;10;0;0;0;1;0
2956;0;0;0;0;0;0;0;0
17902;1;0;10;10;0;0;1;0
10978;0;0;0;0;0;0;0;0
27077;1;1;10;10;0;0;0;0
28794;1;1;0;0;0;0;0;0
23250;0;0;0;10;0;0;0;0
11672;0;0;0;0;0;0;0;0
24588;1;1;10;0;0;0;1;0
4660;0;0;10;0;0;0;0;0
24067;1;1;10;10;0;0;0;0
13030;1;1;10;10;0;0;0;0
29593;1;0;10;0;0;0;1;0
24567;1;0;0;10;10;0;1;0
29600;1;1;10;0;0;0;1;0
11840;0;0;10;0;0;0;0;0
2244;0;0;0;0;0;0;0;0
22839;0;0;10;0;0;0;0;0
12780;0;1;10;0;0;0;1;0
22758;1;1;10;10;10;0;0;0
13775;0;1;10;0;0;0;1;0
3975;0;1;10;0;0;0;0;0
29759;1;1;10;10;0;0;1;0
29770;0;1;10;10;0;0;0;0
15195;0;1;10;0;0;0;1;0
14614;0;1;10;0;0;0;1;0
18632;0;1;0;0;10;0;0;0
29847;0;0;0;0;0;0;0;0
1024;1;1;10;10;10;0;1;0
20690;1;1;10;0;0;0;1;0
30810;0;0;0;0;0;0;1;0
8320;0;0;0;0;0;0;0;0
15589;1;1;10;10;10;0;1;0
13019;0;1;10;0;0;0;0;0
29517;0;0;10;0;0;0;1;0
30928;0;1;10;0;0;0;1;0
30934;1;1;10;10;0;0;1;0
21397;1;1;10;0;0;0;1;0
18258;0;0;0;0;0;0;0;0
26033;0;0;0;0;0;0;0;0
15996;0;1;10;0;0;0;0;0
22948;0;1;10;0;0;0;1;0
28635;0;1;10;0;0;0;1;0
11023;0;1;10;10;0;0;0;0
38544;0;1;10;10;10;0;1;0
31091;0;0;0;0;0;0;0;0
22447;0;1;10;10;0;0;0;0
26369;1;0;10;10;0;0;1;0
31094;1;1;10;10;0;0;1;0
26889;0;0;0;0;0;0;1;0
17527;0;0;10;0;0;1;0;0
31811;0;1;10;0;0;0;1;0
16819;0;1;10;0;0;0;1;0
21931;1;1;10;10;10;0;0;0
15723;1;1;10;0;10;0;1;0
31849;0;1;10;0;0;0;1;0
31860;0;1;10;0;0;0;1;0
17870;0;1;10;0;0;0;0;0
31129;1;1;10;10;10;0;1;0
31925;0;1;10;0;0;0;1;0
13488;1;0;10;0;0;0;0;0
11377;0;1;10;0;0;0;0;0
18979;1;0;0;10;10;0;1;0
32005;1;0;10;0;0;0;0;0
32434;0;0;0;0;0;0;0;0
31653;1;0;0;0;0;0;1;0
32503;0;0;0;10;10;0;1;0
8337;0;1;0;10;0;0;0;0
19773;1;1;10;10;10;0;0;0
29940;1;1;10;0;0;0;1;0
13227;1;1;10;10;10;0;0;0
110;0;1;10;0;0;0;0;0
18623;0;0;10;0;0;0;0;0
32955;0;0;10;10;0;0;0;0
21526;0;1;10;0;0;0;0;0
26157;1;1;10;0;0;0;1;0
33018;1;1;10;10;10;0;0;0
21276;0;0;10;0;0;0;1;0
31573;1;0;10;0;10;0;1;0
17054;0;0;10;0;0;0;1;0
13347;1;1;10;10;10;0;1;0
1647;0;1;10;10;10;0;1;0
21575;0;1;10;0;0;0;0;0
30508;1;1;10;10;0;0;0;0
33991;1;1;10;0;0;0;1;0
4292;0;1;10;0;0;0;0;0
3487;0;1;0;0;0;0;0;0
33636;0;1;10;10;0;1;0;0
26516;1;0;10;0;0;0;1;0
26379;1;1;10;0;0;0;0;0
18315;0;1;10;0;0;0;1;0
38552;0;0;10;10;0;0;0;0
16292;0;1;10;10;0;0;1;0
15169;1;1;10;10;0;0;1;0
19573;1;0;10;0;10;0;1;0
33369;1;1;10;0;0;0;1;0
14724;1;1;10;10;10;0;1;0
21623;1;1;10;10;10;0;1;0
9560;0;1;10;0;0;0;0;0
29155;1;1;10;10;0;0;1;0
21495;0;0;10;0;0;0;1;0
1760;0;1;10;0;0;0;1;0
32926;1;1;10;10;0;0;1;0
28117;0;0;0;0;0;0;0;0
26410;0;1;10;0;0;0;1;0
2392;1;1;10;0;10;1;1;0
32229;0;1;10;0;0;0;1;0
32278;0;1;10;0;0;0;1;0
21157;0;0;10;10;0;0;1;0
991;0;1;10;0;0;0;1;0
1623;1;0;10;10;0;0;1;0
22980;1;1;10;0;0;0;1;0
15494;1;1;10;10;0;0;1;0
32346;1;1;10;0;0;0;1;0
14549;1;1;10;10;0;0;1;0
38558;0;0;10;0;0;0;1;0
28514;1;1;10;10;10;0;0;0
15146;0;1;10;10;0;0;1;0
34883;1;1;10;10;0;0;1;0
27435;1;1;10;0;0;0;1;0
15582;1;1;10;0;0;0;1;0
31506;0;0;10;10;0;0;0;0
31572;0;1;10;0;0;0;1;0
19692;0;0;0;0;0;0;0;0
31613;1;1;10;10;10;0;1;0
27214;0;1;10;10;10;0;1;0
31668;0;1;10;0;0;0;1;0
31680;1;1;10;0;0;0;1;0
14049;1;1;10;10;0;0;1;0
19078;1;0;10;0;0;0;0;0
31715;1;1;10;0;0;0;0;0
38276;0;0;10;0;0;0;1;0
18029;1;0;10;10;0;0;0;0
16319;1;1;10;10;10;0;0;0
33573;0;1;10;0;0;0;0;0
21851;0;1;10;0;0;0;0;0
16003;1;0;0;0;0;0;0;0
657;0;0;10;10;0;0;0;0
30307;0;0;10;0;0;0;0;0
30308;0;0;0;0;0;0;0;0
13885;1;1;10;10;10;0;1;0
30496;0;0;10;0;0;0;1;0
30518;1;1;10;0;0;0;1;0
330;0;1;10;10;0;0;0;0
12959;1;1;10;10;0;0;1;0
30540;1;0;10;0;0;0;1;0
25242;1;0;10;10;0;0;1;0
26123;0;0;10;0;0;0;1;0
21552;0;1;10;0;0;0;0;0
15567;1;1;10;10;0;0;1;0
5069;0;0;0;0;0;0;0;0
30721;1;1;10;10;10;0;1;0
24223;0;1;10;0;0;0;1;0
32628;1;1;10;0;0;0;1;0
31733;0;0;0;0;0;0;0;0
32717;0;1;10;0;0;0;1;0
29340;0;0;10;10;0;0;1;0
94;0;1;10;0;0;0;0;0
21861;0;1;10;10;0;0;0;0
22441;1;1;10;0;0;0;0;0
28448;0;1;10;0;0;0;0;0
22950;0;0;0;0;0;0;0;0
19754;1;0;0;0;0;0;1;0
30630;0;1;10;10;10;0;1;0
38569;0;0;0;0;0;0;0;0
31736;1;1;10;10;0;0;0;0
15678;0;1;10;10;0;0;1;0
20294;0;1;10;0;0;1;1;0
25523;0;1;10;10;0;0;0;0
27181;1;1;10;10;10;0;1;0
30789;0;1;10;0;0;0;0;0
34520;1;1;10;10;0;0;1;0
21407;0;1;10;10;0;0;1;0
33114;0;0;10;10;0;0;1;0
16097;0;1;10;0;0;0;1;0
23124;0;0;10;0;0;0;1;0
25478;1;1;10;0;0;0;1;0
4030;0;0;0;0;0;0;0;0
29259;0;0;0;0;0;1;0;0
7192;0;1;10;0;0;0;0;0
14636;0;1;10;10;10;0;1;0
20412;1;1;10;0;0;0;1;0
14530;1;1;10;10;10;0;1;0
755;1;1;10;10;10;0;0;0
13385;0;1;10;10;0;0;1;0
26935;1;1;10;10;0;0;1;0
29333;1;0;10;10;0;0;1;0
18446;0;1;10;0;0;0;0;0
23187;0;1;10;0;0;0;0;0
17773;0;1;10;0;0;0;1;0
14055;1;0;10;0;0;0;1;0
38572;1;1;10;0;0;0;1;0
23446;0;1;10;0;0;0;1;0
16936;1;1;10;0;0;0;1;0
29385;1;0;0;10;10;0;1;0
24166;0;1;10;0;0;0;1;0
29410;0;1;10;0;0;0;1;0
29415;0;0;0;0;0;0;1;0
16628;0;1;10;10;0;0;0;0
29475;1;0;10;10;10;0;0;0
27268;0;1;10;0;0;1;0;0
29485;0;1;10;0;0;0;0;0
10937;0;1;10;0;0;0;0;0
29539;0;1;10;0;0;0;1;0
1111;1;1;10;10;10;0;1;0
26812;0;1;10;0;0;0;0;0
28978;1;1;10;10;0;1;0;0
25398;1;0;10;0;0;0;1;0
27722;0;0;10;0;0;0;1;0
30612;0;0;10;0;0;0;0;0
31400;0;1;10;0;0;0;0;0
10897;0;0;0;0;0;0;0;0
12021;1;1;10;0;0;0;0;0
14181;0;1;10;0;0;0;1;0
31453;0;1;10;10;10;0;1;0
928;1;0;10;10;0;0;1;0
17524;0;0;10;0;0;0;1;0
13950;1;0;0;0;0;0;1;0
22240;0;1;10;10;10;0;0;0
24973;0;1;10;0;0;0;1;0
146;1;1;10;10;10;0;1;0
18372;1;1;10;10;10;0;0;0
28692;1;1;10;10;10;0;1;0
9325;0;1;10;0;0;1;0;0
33656;1;1;10;0;0;0;1;0
23855;1;1;0;10;0;0;1;0
25643;0;0;10;0;0;0;1;0
32873;0;1;10;0;0;0;0;0
512;0;0;0;0;0;0;0;0
20246;0;1;10;0;0;1;1;0
11265;0;0;0;0;0;0;0;0
16678;1;0;10;10;0;0;1;0
19589;1;0;10;10;10;0;0;0
13558;1;1;10;10;0;0;1;0
23505;0;1;10;0;0;0;1;0
31979;1;1;10;10;10;0;1;0
34528;1;0;10;10;10;0;1;0
25602;0;1;10;10;0;0;1;0
27613;1;1;10;10;10;0;1;0
5778;0;1;10;10;0;0;0;0
30024;0;1;10;0;0;0;1;0
18096;0;1;10;10;0;1;0;0
30039;1;1;10;10;10;0;0;0
2327;0;0;0;0;0;0;0;0
22211;0;1;10;10;10;0;0;0
25657;0;1;10;0;10;0;0;0
30201;0;1;10;0;0;0;0;0
5871;0;0;0;0;0;0;0;0
23105;0;0;10;0;0;0;1;0
335;0;1;10;10;0;0;1;0
15224;0;1;10;10;10;0;1;0
4625;0;0;0;0;0;0;0;0
22545;1;1;10;10;10;0;1;0
25244;0;1;10;0;0;0;1;0
26388;1;1;10;10;10;0;1;0
12853;0;1;10;0;0;0;1;0
13410;0;1;10;0;0;0;0;0
20806;0;1;10;10;0;0;1;0
20323;0;1;10;10;0;0;0;0
16533;0;1;10;10;0;0;0;0
15627;0;0;0;0;0;0;0;0
24941;0;1;10;0;0;0;0;0
30843;1;1;10;10;0;1;1;0
19879;0;1;10;0;0;0;1;0
6770;1;1;10;10;0;0;0;0
18232;0;1;10;0;0;0;0;0
21784;1;1;10;10;0;0;1;0
13366;1;1;10;10;10;0;1;0
30918;0;1;10;10;0;0;0;0
17762;0;1;10;0;0;0;1;0
2015;1;1;10;10;10;0;0;0
16992;0;1;10;0;0;0;1;0
13929;0;1;10;0;0;0;0;0
28770;1;0;0;0;0;0;0;0
21537;0;0;0;0;0;0;0;0
21870;1;1;10;10;10;0;1;0
1738;0;0;10;10;0;0;1;0
31052;1;1;10;10;0;0;1;10
23571;0;1;10;10;0;0;0;0
31057;0;0;10;10;10;0;1;0
12980;1;0;10;0;0;0;1;0
23143;1;1;10;0;0;0;0;0
1595;1;1;10;10;10;0;1;0
30438;0;1;10;10;0;0;1;0
32951;0;1;10;0;0;0;1;0
32749;0;1;10;10;10;0;1;0
30240;0;0;0;0;0;0;1;0
28143;0;0;0;0;0;0;0;0
24244;1;1;10;0;0;0;1;0
2457;0;0;0;0;0;0;0;0
318;0;1;10;0;0;0;0;0
13067;0;0;0;0;0;0;0;0
31584;0;1;10;10;0;0;1;0
31648;0;0;0;0;0;0;0;0
810;1;1;10;10;0;0;0;0
5635;0;1;10;0;0;0;0;0
30374;0;0;10;0;0;0;0;0
14467;0;1;10;10;10;0;0;0
26581;0;1;10;10;10;1;0;0
32069;0;0;10;0;0;0;1;0
32160;1;1;10;0;0;0;1;0
13608;1;1;10;10;10;0;1;0
15950;1;0;10;10;10;0;1;0
32402;0;1;10;0;0;0;1;0
32524;0;1;10;0;0;0;1;0
22160;0;1;10;10;0;0;0;0
23992;0;1;10;0;0;0;0;0
32816;1;0;10;0;0;0;1;0
29407;1;0;0;0;0;0;1;0
140;0;1;0;0;0;1;1;0
14480;0;1;10;10;0;0;0;0
19908;0;0;0;0;0;0;1;0
23190;0;1;10;0;0;0;1;0
25603;0;1;10;0;0;0;1;0
30225;1;0;10;10;0;0;1;0
23878;1;1;10;10;10;0;1;0
20367;0;0;10;0;0;0;1;0
23689;0;1;10;0;0;0;0;0
4886;0;0;0;0;0;0;0;0
27879;1;1;10;0;0;0;1;0
15308;0;1;10;0;0;0;0;0
24969;0;0;10;0;0;0;0;0
18772;0;1;10;10;0;0;1;0
27905;0;1;10;0;0;0;0;0
7612;0;0;0;0;0;0;0;0
14784;1;1;10;0;0;0;1;0
2328;0;0;0;0;0;0;0;0
22985;1;0;0;10;0;0;1;0
6094;0;0;0;0;0;0;0;0
17379;0;1;10;0;0;0;0;0
26400;0;0;0;0;0;0;0;0
18734;1;1;10;0;0;0;0;0
28006;0;1;10;10;0;0;0;0
28011;0;1;10;0;0;0;1;0
28012;0;0;0;0;0;0;1;0
27984;0;1;10;10;0;0;1;0
25006;1;0;10;10;0;0;1;0
28033;0;1;10;0;0;0;1;0
28034;1;0;0;10;0;0;0;0
11976;0;1;10;0;0;0;0;0
28047;0;1;10;0;0;0;0;0
17768;0;1;10;0;0;0;1;0
2094;0;1;10;10;0;0;0;0
28079;0;0;10;10;0;0;1;0
20316;1;1;10;10;0;0;1;0
23707;0;1;10;0;0;0;1;0
23364;0;0;0;0;0;0;0;0
20281;0;0;10;0;0;0;0;0
12610;0;0;0;0;0;0;0;0
17526;0;0;10;0;0;0;1;0
21287;0;1;10;0;0;0;0;0
15392;0;0;0;0;0;0;0;0
14006;0;0;0;10;10;0;0;0
27301;1;0;10;0;0;0;0;0
21085;0;1;10;0;0;0;1;0
28173;0;1;10;0;0;0;0;0
8124;0;1;10;0;0;0;0;0
3657;0;0;0;0;0;0;0;0
16552;0;1;10;0;0;0;1;0
18698;1;1;10;0;0;0;0;0
28199;1;0;10;10;0;0;1;0
15161;0;1;10;10;10;0;1;0
27571;1;1;10;10;0;0;1;0
20544;0;1;10;0;0;0;1;0
23806;0;0;0;0;0;0;0;0
24415;0;0;10;0;0;0;1;0
28258;0;1;10;10;0;0;0;0
26739;0;0;0;0;0;1;0;0
